codigo_sector,nombre_sector,codigo_subsector,nombre_subsector,codigo_rama,nombre_rama,codigo_subrama,nombre_subrama
33,industrias manufacturerast,331,industrias metlicas bsicast,3313,industria bsica del aluminiot,33131,industria bsica del aluminiot
33,industrias manufacturerast,331,industrias metlicas bsicast,3314,"industrias de metales no ferrosos, excepto aluminiot",33141,"fundicin y refinacin de cobre, metales preciosos y de otros metales no ferrosost"
33,industrias manufacturerast,331,industrias metlicas bsicast,3314,"industrias de metales no ferrosos, excepto aluminiot",33142,laminacin secundaria de cobret
33,industrias manufacturerast,331,industrias metlicas bsicast,3314,"industrias de metales no ferrosos, excepto aluminiot",33149,laminacin secundaria de otros metales no ferrosost
33,industrias manufacturerast,331,industrias metlicas bsicast,3315,moldeo por fundicin de piezas metlicast,33151,moldeo por fundicin de piezas de hierro y acerot
33,industrias manufacturerast,331,industrias metlicas bsicast,3315,moldeo por fundicin de piezas metlicast,33152,moldeo por fundicin de piezas metlicas no ferrosast
33,industrias manufacturerast,332,fabricacin de productos metlicost,3321,fabricacin de productos metlicos forjados y troqueladost,33211,fabricacin de productos metlicos forjados y troqueladost
33,industrias manufacturerast,332,fabricacin de productos metlicost,3322,fabricacin de herramientas de mano sin motor y utensilios de cocina metlicost,33221,fabricacin de herramientas de mano sin motor y utensilios de cocina metlicost
33,industrias manufacturerast,332,fabricacin de productos metlicost,3323,fabricacin de estructuras metlicas y productos de herrerat,33231,fabricacin de estructuras metlicast
33,industrias manufacturerast,332,fabricacin de productos metlicost,3323,fabricacin de estructuras metlicas y productos de herrerat,33232,fabricacin de productos de herrerat
33,industrias manufacturerast,332,fabricacin de productos metlicost,3324,"fabricacin de calderas, tanques y envases metlicost",33241,fabricacin de calderas industrialest
33,industrias manufacturerast,332,fabricacin de productos metlicost,3324,"fabricacin de calderas, tanques y envases metlicost",33242,fabricacin de tanques metlicos de calibre gruesot
33,industrias manufacturerast,332,fabricacin de productos metlicost,3324,"fabricacin de calderas, tanques y envases metlicost",33243,fabricacin de envases metlicos de calibre ligerot
33,industrias manufacturerast,332,fabricacin de productos metlicost,3325,fabricacin de herrajes y cerradurast,33251,fabricacin de herrajes y cerradurast
33,industrias manufacturerast,332,fabricacin de productos metlicost,3326,"fabricacin de alambre, productos de alambre y resortest",33261,"fabricacin de alambre, productos de alambre y resortest"
33,industrias manufacturerast,332,fabricacin de productos metlicost,3327,maquinado de piezas y fabricacin de tornillost,33271,maquinado de piezas para maquinaria y equipo en generalt
33,industrias manufacturerast,332,fabricacin de productos metlicost,3327,maquinado de piezas y fabricacin de tornillost,33272,"fabricacin de tornillos, tuercas, remaches y similarest"
33,industrias manufacturerast,332,fabricacin de productos metlicost,3328,recubrimientos y terminados metlicost,33281,recubrimientos y terminados metlicost
33,industrias manufacturerast,332,fabricacin de productos metlicost,3329,fabricacin de otros productos metlicost,33291,fabricacin de vlvulas metlicast
33,industrias manufacturerast,332,fabricacin de productos metlicost,3329,fabricacin de otros productos metlicost,33299,fabricacin de otros productos metlicost
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3331,"fabricacin de maquinaria y equipo agropecuario, para la construccin y para la industria extractivat",33311,fabricacin de maquinaria y equipo agropecuariot
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3331,"fabricacin de maquinaria y equipo agropecuario, para la construccin y para la industria extractivat",33312,fabricacin de maquinaria y equipo para la construccint
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3331,"fabricacin de maquinaria y equipo agropecuario, para la construccin y para la industria extractivat",33313,fabricacin de maquinaria y equipo para la industria extractivat
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3332,"fabricacin de maquinaria y equipo para las industrias manufactureras, excepto la metalmecnicat",33324,"fabricacin de maquinaria y equipo para las industrias manufactureras, excepto la metalmecnicat"
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3333,fabricacin de maquinaria y equipo para el comercio y los serviciost,33331,fabricacin de maquinaria y equipo para el comercio y los serviciost
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3334,"fabricacin de equipo de aire acondicionado, calefaccin, y de refrigeracin industrial y comercialt",33341,"fabricacin de equipo de aire acondicionado, calefaccin, y de refrigeracin industrial y comercialt"
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3335,fabricacin de maquinaria y equipo para la industria metalmecnicat,33351,fabricacin de maquinaria y equipo para la industria metalmecnicat
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3336,"fabricacin de motores de combustin interna, turbinas y transmisionest",33361,"fabricacin de motores de combustin interna, turbinas y transmisionest"
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3339,fabricacin de otra maquinaria y equipo para la industria en generalt,33391,fabricacin de bombas y sistemas de bombeot
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3339,fabricacin de otra maquinaria y equipo para la industria en generalt,33392,fabricacin de maquinaria y equipo para levantar y trasladart
33,industrias manufacturerast,333,fabricacin de maquinaria y equipot,3339,fabricacin de otra maquinaria y equipo para la industria en generalt,33399,fabricacin de otra maquinaria y equipo para la industria en generalt
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3341,fabricacin de computadoras y equipo perifricot,33411,fabricacin de computadoras y equipo perifricot
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3342,fabricacin de equipo de comunicacint,33421,fabricacin de equipo telefnicot
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3342,fabricacin de equipo de comunicacint,33422,"fabricacin de equipo de transmisin y recepcin de seales de radio y televisin, y equipo de comunicacin inalmbricot"
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3342,fabricacin de equipo de comunicacint,33429,fabricacin de otros equipos de comunicacint
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3343,fabricacin de equipo de audio y de videot,33431,fabricacin de equipo de audio y de videot
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3344,fabricacin de componentes electrnicost,33441,fabricacin de componentes electrnicost
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3345,"fabricacin de instrumentos de medicin, control, navegacin, y equipo mdico electrnicot",33451,"fabricacin de instrumentos de medicin, control, navegacin, y equipo mdico electrnicot"
33,industrias manufacturerast,334,"fabricacin de equipo de computacin, comunicacin, medicin y de otros equipos, componentes y accesorios electrnicost",3346,fabricacin y reproduccin de medios magnticos y pticost,33461,fabricacin y reproduccin de medios magnticos y pticost
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3351,fabricacin de accesorios de iluminacint,33513,fabricacin de accesorios de iluminacint
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3352,fabricacin de aparatos elctricos de uso domsticot,33521,fabricacin de enseres electrodomsticos menorest
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3352,fabricacin de aparatos elctricos de uso domsticot,33522,fabricacin de aparatos de lnea blancat
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3353,fabricacin de equipo de generacin y distribucin de energa elctricat,33531,fabricacin de equipo de generacin y distribucin de energa elctricat
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3359,fabricacin de otros equipos y accesorios elctricost,33591,fabricacin de acumuladores y pilast
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3359,fabricacin de otros equipos y accesorios elctricost,33592,fabricacin de cables de conduccin elctricat
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3359,fabricacin de otros equipos y accesorios elctricost,33593,"fabricacin de enchufes, contactos, fusibles y otros accesorios para instalaciones elctricast"
33,industrias manufacturerast,335,"fabricacin de accesorios, aparatos elctricos y equipo de generacin de energa elctricat",3359,fabricacin de otros equipos y accesorios elctricost,33599,fabricacin de otros productos elctricost
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3361,fabricacin de automviles y camionest,33611,fabricacin de automviles y camionetast
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3361,fabricacin de automviles y camionest,33612,fabricacin de camiones y tractocamionest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3362,fabricacin de carroceras y remolquest,33621,fabricacin de carroceras y remolquest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33631,fabricacin de motores y sus partes para vehculos automotricest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33632,fabricacin de equipo elctrico y electrnico y sus partes para vehculos automotorest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33633,fabricacin de partes de sistemas de direccin y de suspensin para vehculos automotricest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33634,fabricacin de partes de sistemas de frenos para vehculos automotricest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33635,fabricacin de partes de sistemas de transmisin para vehculos automotorest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33636,fabricacin de asientos y accesorios interiores para vehculos automotorest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33637,fabricacin de piezas metlicas troqueladas para vehculos automotricest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3363,fabricacin de partes para vehculos automotorest,33639,fabricacin de otras partes para vehculos automotricest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3364,fabricacin de equipo aeroespacialt,33641,fabricacin de equipo aeroespacialt
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3365,fabricacin de equipo ferroviariot,33651,fabricacin de equipo ferroviariot
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3366,fabricacin de embarcacionest,33661,fabricacin de embarcacionest
33,industrias manufacturerast,336,fabricacin de equipo de transportet,3369,fabricacin de otro equipo de transportet,33699,fabricacin de otro equipo de transportet
33,industrias manufacturerast,337,"fabricacin de muebles, colchones y persianast",3371,"fabricacin de muebles, excepto de oficina y estanterat",33711,fabricacin de cocinas integrales y muebles modulares de baot
33,industrias manufacturerast,337,"fabricacin de muebles, colchones y persianast",3371,"fabricacin de muebles, excepto de oficina y estanterat",33712,"fabricacin de muebles, excepto cocinas integrales, muebles modulares de bao y muebles de oficina y estanterat"
33,industrias manufacturerast,337,"fabricacin de muebles, colchones y persianast",3372,fabricacin de muebles de oficina y estanterat,33721,fabricacin de muebles de oficina y estanterat
33,industrias manufacturerast,337,"fabricacin de muebles, colchones y persianast",3379,"fabricacin de colchones, persianas y cortinerost",33791,fabricacin de colchonest
33,industrias manufacturerast,337,"fabricacin de muebles, colchones y persianast",3379,"fabricacin de colchones, persianas y cortinerost",33792,fabricacin de persianas y cortinerost
33,industrias manufacturerast,339,otras industrias manufacturerast,3391,"fabricacin de equipo no electrnico y material desechable de uso mdico, dental y para laboratorio, y artculos oftlmicost",33911,"fabricacin de equipo no electrnico y material desechable de uso mdico, dental y para laboratorio, y artculos oftlmicost"
33,industrias manufacturerast,339,otras industrias manufacturerast,3399,otras industrias manufacturerast,33991,metalistera y joyerat
33,industrias manufacturerast,339,otras industrias manufacturerast,3399,otras industrias manufacturerast,33992,fabricacin de artculos deportivost
33,industrias manufacturerast,339,otras industrias manufacturerast,3399,otras industrias manufacturerast,33993,fabricacin de juguetest
33,industrias manufacturerast,339,otras industrias manufacturerast,3399,otras industrias manufacturerast,33994,"fabricacin de artculos y accesorios para escritura, pintura, dibujo y actividades de oficinat"
33,industrias manufacturerast,339,otras industrias manufacturerast,3399,otras industrias manufacturerast,33995,fabricacin de anuncios y sealamientost
33,industrias manufacturerast,339,otras industrias manufacturerast,3399,otras industrias manufacturerast,33999,otras industrias manufacturerast
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43111,comercio al por mayor de abarrotes
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43112,comercio al por mayor de carnes
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43113,comercio al por mayor de frutas y verduras frescas
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43114,comercio al por mayor de huevo
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43115,"comercio al por mayor de semillas y granos alimenticios, especias y chiles secos"
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43116,comercio al por mayor de leche y otros productos lcteos
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43117,comercio al por mayor de embutidos
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43118,comercio al por mayor de dulces y materias primas para repostera
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4311,comercio al por mayor de abarrotes y alimentos,43119,comercio al por mayor de otros alimentos
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4312,"comercio al por mayor de bebidas, hielo y tabaco",43121,comercio al por mayor de bebidas y hielo
43,comercio al por mayort,431,"comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",4312,"comercio al por mayor de bebidas, hielo y tabaco",43122,"comercio al por mayor de cigarros, puros y tabaco"
43,comercio al por mayort,432,comercio al por mayor de productos textiles y calzado,4321,comercio al por mayor de productos textiles y calzado,43211,"comercio al por mayor de productos textiles, excepto ropa"
43,comercio al por mayort,432,comercio al por mayor de productos textiles y calzado,4321,comercio al por mayor de productos textiles y calzado,43212,"comercio al por mayor de ropa, bisutera y accesorios de vestir"
43,comercio al por mayort,432,comercio al por mayor de productos textiles y calzado,4321,comercio al por mayor de productos textiles y calzado,43213,comercio al por mayor de calzado
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4331,comercio al por mayor de productos farmacuticos,43311,comercio al por mayor de productos farmacuticos
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4332,"comercio al por mayor de artculos de perfumera, cosmticos y joyera",43321,comercio al por mayor de artculos de perfumera y cosmticos
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4332,"comercio al por mayor de artculos de perfumera, cosmticos y joyera",43322,comercio al por mayor de artculos de joyera y relojes
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4333,"comercio al por mayor de grabaciones de audio y video en medios fsicos, juguetes y artculos deportivos",43331,"comercio al por mayor de grabaciones de audio y video en medios fsicos, juguetes y artculos deportivos"
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4334,"comercio al por mayor de artculos de papelera, libros, revistas y peridicos",43341,comercio al por mayor de artculos de papelera
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4334,"comercio al por mayor de artculos de papelera, libros, revistas y peridicos",43342,comercio al por mayor de libros
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4334,"comercio al por mayor de artculos de papelera, libros, revistas y peridicos",43343,comercio al por mayor de revistas y peridicos
43,comercio al por mayort,433,"comercio al por mayor de productos farmacuticos, de perfumera, artculos para el esparcimiento, electrodomsticos menores y aparatos de lnea blanca",4335,comercio al por mayor de electrodomsticos menores y aparatos de lnea blanca,43351,comercio al por mayor de electrodomsticos menores y aparatos de lnea blanca
43,comercio al por mayort,434,"comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",4341,comercio al por mayor de materias primas agropecuarias y forestales,43411,comercio al por mayor de materias primas agropecuarias y forestales
43,comercio al por mayort,434,"comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",4342,comercio al por mayor de materias primas para la industria,43421,"comercio al por mayor de materiales para la construccin, excepto de madera y metlicos"
43,comercio al por mayort,434,"comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",4342,comercio al por mayor de materias primas para la industria,43422,comercio al por mayor de otros materiales para la construccin y materias primas para otras industrias
43,comercio al por mayort,434,"comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",4342,comercio al por mayor de materias primas para la industria,43423,comercio al por mayor de combustibles
43,comercio al por mayort,434,"comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",4342,comercio al por mayor de materias primas para la industria,43424,comercio al por mayor de artculos desechables
43,comercio al por mayort,434,"comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",4343,comercio al por mayor de materiales de desecho,43431,comercio al por mayor de materiales de desecho
43,comercio al por mayort,435,"comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",4351,"comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca",43511,"comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca"
43,comercio al por mayort,435,"comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",4352,comercio al por mayor de maquinaria y equipo para la industria,43521,comercio al por mayor de maquinaria y equipo para la construccin y la minera
43,comercio al por mayort,435,"comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",4352,comercio al por mayor de maquinaria y equipo para la industria,43522,comercio al por mayor de maquinaria y equipo para la industria manufacturera
43,comercio al por mayort,435,"comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",4353,comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales,43531,comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales
43,comercio al por mayort,435,"comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",4354,"comercio al por mayor de mobiliario y equipo de cmputo y de oficina, y de otra maquinaria y equipo de uso general",43541,"comercio al por mayor de mobiliario y equipo de cmputo y de oficina, y de otra maquinaria y equipo de uso general"
43,comercio al por mayort,436,"comercio al por mayor de camiones y de partes y refacciones nuevas para automviles, camionetas y camiones",4361,"comercio al por mayor de camiones y de partes y refacciones nuevas para automviles, camionetas y camiones",43611,"comercio al por mayor de camiones y de partes y refacciones nuevas para automviles, camionetas y camiones"
43,comercio al por mayort,437,intermediacin de comercio al por mayor,4373,intermediacin de comercio al por mayor,43731,intermediacin de comercio al por mayor
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46111,"comercio al por menor en tiendas de abarrotes, ultramarinos y miscelneas"
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46112,comercio al por menor de carnes
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46113,comercio al por menor de frutas y verduras frescas
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46114,"comercio al por menor de semillas y granos alimenticios, especias y chiles secos"
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46115,"comercio al por menor de leche, otros productos lcteos y embutidos"
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46116,comercio al por menor de dulces y materias primas para repostera
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46117,comercio al por menor de paletas de hielo y helados
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4611,comercio al por menor de abarrotes y alimentos,46119,comercio al por menor de otros alimentos
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4612,"comercio al por menor de bebidas, hielo y tabaco",46121,comercio al por menor de bebidas y hielo
46,comercio al por menort,461,"comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",4612,"comercio al por menor de bebidas, hielo y tabaco",46122,"comercio al por menor de cigarros, puros y tabaco"
46,comercio al por menort,462,comercio al por menor en tiendas de autoservicio y departamentales,4621,comercio al por menor en tiendas de autoservicio,46211,comercio al por menor en tiendas de autoservicio
46,comercio al por menort,462,comercio al por menor en tiendas de autoservicio y departamentales,4622,comercio al por menor en tiendas departamentales,46221,comercio al por menor en tiendas departamentales
46,comercio al por menort,463,"comercio al por menor de productos textiles, bisutera, accesorios de vestir y calzado",4631,"comercio al por menor de productos textiles, excepto ropa",46311,"comercio al por menor de productos textiles, excepto ropa"
46,comercio al por menort,463,"comercio al por menor de productos textiles, bisutera, accesorios de vestir y calzado",4632,"comercio al por menor de ropa, bisutera y accesorios de vestir",46321,"comercio al por menor de ropa, bisutera y accesorios de vestir"
46,comercio al por menort,463,"comercio al por menor de productos textiles, bisutera, accesorios de vestir y calzado",4633,comercio al por menor de calzado,46331,comercio al por menor de calzado
46,comercio al por menort,464,comercio al por menor de artculos para el cuidado de la salud,4641,comercio al por menor de artculos para el cuidado de la salud,46411,comercio al por menor de productos farmacuticos y naturistas
46,comercio al por menort,464,comercio al por menor de artculos para el cuidado de la salud,4641,comercio al por menor de artculos para el cuidado de la salud,46412,comercio al por menor de lentes y artculos ortopdicos
46,comercio al por menort,465,"comercio al por menor de artculos de papelera, para el esparcimiento y otros artculos de uso personal",4651,comercio al por menor de artculos de perfumera y joyera,46511,comercio al por menor de artculos de perfumera y joyera
46,comercio al por menort,465,"comercio al por menor de artculos de papelera, para el esparcimiento y otros artculos de uso personal",4652,comercio al por menor de artculos para el esparcimiento,46521,comercio al por menor de artculos para el esparcimiento
46,comercio al por menort,465,"comercio al por menor de artculos de papelera, para el esparcimiento y otros artculos de uso personal",4653,"comercio al por menor de artculos de papelera, libros, revistas y peridicos",46531,"comercio al por menor de artculos de papelera, libros, revistas y peridicos"
46,comercio al por menort,465,"comercio al por menor de artculos de papelera, para el esparcimiento y otros artculos de uso personal",4659,"comercio al por menor de mascotas y sus accesorios, regalos, artculos religiosos, desechables, artesanas y otros artculos de uso personal",46591,"comercio al por menor de mascotas y sus accesorios, regalos, artculos religiosos, desechables, artesanas y otros artculos de uso personal"
46,comercio al por menort,466,"comercio al por menor de enseres domsticos, computadoras, artculos para la decoracin de interiores y artculos usados",4661,comercio al por menor de muebles para el hogar y otros enseres domsticos,46611,comercio al por menor de muebles para el hogar y otros enseres domsticos
46,comercio al por menort,466,"comercio al por menor de enseres domsticos, computadoras, artculos para la decoracin de interiores y artculos usados",4662,"comercio al por menor de mobiliario, equipo y accesorios de cmputo, telfonos y otros aparatos de comunicacin",46621,"comercio al por menor de mobiliario, equipo y accesorios de cmputo, telfonos y otros aparatos de comunicacin"
46,comercio al por menort,466,"comercio al por menor de enseres domsticos, computadoras, artculos para la decoracin de interiores y artculos usados",4663,comercio al por menor de artculos para la decoracin de interiores,46631,comercio al por menor de artculos para la decoracin de interiores
46,comercio al por menort,466,"comercio al por menor de enseres domsticos, computadoras, artculos para la decoracin de interiores y artculos usados",4664,comercio al por menor de artculos usados,46641,comercio al por menor de artculos usados
46,comercio al por menort,467,"comercio al por menor de artculos de ferretera, tlapalera y vidrios",4671,"comercio al por menor de artculos de ferretera, tlapalera y vidrios",46711,"comercio al por menor de artculos de ferretera, tlapalera y vidrios"
46,comercio al por menort,468,"comercio al por menor de vehculos de motor, refacciones, combustibles y lubricantes",4681,comercio al por menor de automviles y camionetas,46811,comercio al por menor de automviles y camionetas
46,comercio al por menort,468,"comercio al por menor de vehculos de motor, refacciones, combustibles y lubricantes",4682,"comercio al por menor de partes y refacciones para automviles, camionetas y camiones",46821,"comercio al por menor de partes y refacciones para automviles, camionetas y camiones"
46,comercio al por menort,468,"comercio al por menor de vehculos de motor, refacciones, combustibles y lubricantes",4683,comercio al por menor de motocicletas y otros vehculos de motor,46831,comercio al por menor de motocicletas y otros vehculos de motor
46,comercio al por menort,468,"comercio al por menor de vehculos de motor, refacciones, combustibles y lubricantes",4684,"comercio al por menor de combustibles, aceites y grasas lubricantes",46841,comercio al por menor de combustibles
46,comercio al por menort,468,"comercio al por menor de vehculos de motor, refacciones, combustibles y lubricantes",4684,"comercio al por menor de combustibles, aceites y grasas lubricantes",46842,"comercio al por menor de aceites y grasas lubricantes, aditivos y similares para vehculos de motor"
46,comercio al por menort,469,"intermediacin de comercio al por menor, y comercio al por menor a travs de catlogos impresos, televisin y similares",4691,"intermediacin de comercio al por menor, y comercio al por menor a travs de catlogos impresos, televisin y similares",46911,"intermediacin de comercio al por menor, y comercio al por menor a travs de catlogos impresos, televisin y similares"
48,"transportes, correos y almacenamientot",481,transporte areot,4811,transporte areo regulart,48111,transporte areo regulart
48,"transportes, correos y almacenamientot",481,transporte areot,4812,transporte areo no regulart,48121,transporte areo no regulart
48,"transportes, correos y almacenamientot",482,transporte por ferrocarrilt,4821,transporte por ferrocarrilt,48211,transporte por ferrocarrilt
48,"transportes, correos y almacenamientot",483,transporte por aguat,4831,transporte martimot,48311,transporte martimot
48,"transportes, correos y almacenamientot",483,transporte por aguat,4832,transporte por aguas interiorest,48321,transporte por aguas interiorest
48,"transportes, correos y almacenamientot",484,autotransporte de cargat,4841,autotransporte de carga generalt,48411,autotransporte local de carga generalt
48,"transportes, correos y almacenamientot",484,autotransporte de cargat,4841,autotransporte de carga generalt,48412,autotransporte forneo de carga generalt
48,"transportes, correos y almacenamientot",484,autotransporte de cargat,4842,autotransporte de carga especializadot,48421,servicios de mudanzast
48,"transportes, correos y almacenamientot",484,autotransporte de cargat,4842,autotransporte de carga especializadot,48422,"autotransporte local de carga especializado, excepto mudanzast"
48,"transportes, correos y almacenamientot",484,autotransporte de cargat,4842,autotransporte de carga especializadot,48423,"autotransporte forneo de carga especializado, excepto mudanzast"
